ensembl_gene_id,gene_biotype
ENSMUSG00000006395,polymorphic_pseudogene
ENSMUSG00000006398,protein_coding
ENSMUSG00000006411,protein_coding
ENSMUSG00000006412,protein_coding
ENSMUSG00000006418,protein_coding
ENSMUSG00000006423,protein_coding
ENSMUSG00000006435,protein_coding
ENSMUSG00000006442,protein_coding
ENSMUSG00000006445,protein_coding
ENSMUSG00000006456,protein_coding
ENSMUSG00000006457,protein_coding
ENSMUSG00000006463,protein_coding
ENSMUSG00000006464,protein_coding
ENSMUSG00000006469,protein_coding
ENSMUSG00000006471,protein_coding
ENSMUSG00000006476,protein_coding
ENSMUSG00000006494,protein_coding
ENSMUSG00000006498,protein_coding
ENSMUSG00000006517,protein_coding
ENSMUSG00000006519,protein_coding
ENSMUSG00000006526,protein_coding
ENSMUSG00000006527,protein_coding
ENSMUSG00000006567,protein_coding
ENSMUSG00000006575,protein_coding
ENSMUSG00000006576,protein_coding
ENSMUSG00000006585,protein_coding
ENSMUSG00000006587,protein_coding
ENSMUSG00000006589,protein_coding
ENSMUSG00000006599,protein_coding
ENSMUSG00000006611,protein_coding
ENSMUSG00000006638,processed_transcript
ENSMUSG00000006641,protein_coding
ENSMUSG00000006649,protein_coding
ENSMUSG00000006651,protein_coding
ENSMUSG00000006673,protein_coding
ENSMUSG00000006675,protein_coding
ENSMUSG00000006676,protein_coding
ENSMUSG00000006678,protein_coding
ENSMUSG00000006699,protein_coding
ENSMUSG00000006705,protein_coding
ENSMUSG00000006715,protein_coding
ENSMUSG00000006717,protein_coding
ENSMUSG00000006720,protein_coding
ENSMUSG00000006728,protein_coding
ENSMUSG00000006731,protein_coding
ENSMUSG00000006732,protein_coding
ENSMUSG00000006736,protein_coding
ENSMUSG00000006740,protein_coding
ENSMUSG00000006763,protein_coding
ENSMUSG00000006782,protein_coding
ENSMUSG00000006784,protein_coding
ENSMUSG00000006800,protein_coding
ENSMUSG00000006818,protein_coding
ENSMUSG00000006850,protein_coding
ENSMUSG00000006906,protein_coding
ENSMUSG00000006920,protein_coding
ENSMUSG00000006930,protein_coding
ENSMUSG00000006931,protein_coding
ENSMUSG00000006932,protein_coding
ENSMUSG00000006941,protein_coding
ENSMUSG00000006958,protein_coding
ENSMUSG00000006998,protein_coding
ENSMUSG00000007021,protein_coding
ENSMUSG00000007029,protein_coding
ENSMUSG00000007034,protein_coding
ENSMUSG00000007035,protein_coding
ENSMUSG00000007036,protein_coding
ENSMUSG00000007038,protein_coding
ENSMUSG00000007039,protein_coding
ENSMUSG00000007041,protein_coding
ENSMUSG00000007050,protein_coding
ENSMUSG00000007080,protein_coding
ENSMUSG00000007122,protein_coding
ENSMUSG00000007207,protein_coding
ENSMUSG00000007216,protein_coding
ENSMUSG00000007338,protein_coding
ENSMUSG00000007379,protein_coding
ENSMUSG00000007411,protein_coding
ENSMUSG00000007415,protein_coding
ENSMUSG00000007458,protein_coding
ENSMUSG00000007476,protein_coding
ENSMUSG00000007564,protein_coding
ENSMUSG00000007570,protein_coding
ENSMUSG00000007589,protein_coding
ENSMUSG00000007594,protein_coding
ENSMUSG00000007603,protein_coding
ENSMUSG00000007610,protein_coding
ENSMUSG00000007613,protein_coding
ENSMUSG00000007617,protein_coding
ENSMUSG00000007646,protein_coding
ENSMUSG00000007656,protein_coding
ENSMUSG00000007659,protein_coding
ENSMUSG00000007670,protein_coding
ENSMUSG00000007721,protein_coding
ENSMUSG00000007739,protein_coding
ENSMUSG00000007777,protein_coding
ENSMUSG00000007783,protein_coding
ENSMUSG00000007812,protein_coding
ENSMUSG00000007815,protein_coding
ENSMUSG00000007817,protein_coding
ENSMUSG00000007827,protein_coding
ENSMUSG00000007833,protein_coding
ENSMUSG00000007836,protein_coding
ENSMUSG00000007837,protein_coding
ENSMUSG00000007850,protein_coding
ENSMUSG00000007867,protein_coding
ENSMUSG00000007872,protein_coding
ENSMUSG00000007880,protein_coding
ENSMUSG00000007888,protein_coding
ENSMUSG00000007891,protein_coding
ENSMUSG00000007892,protein_coding
ENSMUSG00000007908,protein_coding
ENSMUSG00000007946,protein_coding
ENSMUSG00000007950,protein_coding
ENSMUSG00000007987,protein_coding
ENSMUSG00000007989,protein_coding
ENSMUSG00000008028,protein_coding
ENSMUSG00000008035,protein_coding
ENSMUSG00000008036,protein_coding
ENSMUSG00000008090,protein_coding
ENSMUSG00000008129,protein_coding
ENSMUSG00000008136,protein_coding
ENSMUSG00000008140,protein_coding
ENSMUSG00000008153,protein_coding
ENSMUSG00000008167,protein_coding
ENSMUSG00000008200,protein_coding
ENSMUSG00000008206,protein_coding
ENSMUSG00000008226,protein_coding
ENSMUSG00000008301,protein_coding
ENSMUSG00000008305,protein_coding
ENSMUSG00000008318,protein_coding
ENSMUSG00000008333,protein_coding
ENSMUSG00000008348,protein_coding
ENSMUSG00000008373,protein_coding
ENSMUSG00000008384,protein_coding
ENSMUSG00000008393,protein_coding
ENSMUSG00000008398,protein_coding
ENSMUSG00000008429,protein_coding
ENSMUSG00000008435,protein_coding
ENSMUSG00000008450,protein_coding
ENSMUSG00000008475,protein_coding
ENSMUSG00000008489,protein_coding
ENSMUSG00000008496,protein_coding
ENSMUSG00000008540,protein_coding
ENSMUSG00000008575,protein_coding
ENSMUSG00000008601,protein_coding
ENSMUSG00000008604,protein_coding
ENSMUSG00000008668,protein_coding
ENSMUSG00000008682,protein_coding
ENSMUSG00000008683,protein_coding
ENSMUSG00000008690,protein_coding
ENSMUSG00000008730,protein_coding
ENSMUSG00000008734,protein_coding
ENSMUSG00000008763,protein_coding
ENSMUSG00000008822,protein_coding
ENSMUSG00000008855,protein_coding
ENSMUSG00000008859,protein_coding
ENSMUSG00000008892,protein_coding
ENSMUSG00000008958,protein_coding
ENSMUSG00000008976,protein_coding
ENSMUSG00000008999,protein_coding
ENSMUSG00000009013,protein_coding
ENSMUSG00000009030,protein_coding
ENSMUSG00000009035,protein_coding
ENSMUSG00000009073,protein_coding
ENSMUSG00000009075,protein_coding
ENSMUSG00000009076,protein_coding
ENSMUSG00000009079,protein_coding
ENSMUSG00000009090,protein_coding
ENSMUSG00000009092,protein_coding
ENSMUSG00000009108,protein_coding
ENSMUSG00000009112,protein_coding
ENSMUSG00000009145,protein_coding
ENSMUSG00000009207,protein_coding
ENSMUSG00000009248,protein_coding
ENSMUSG00000009291,protein_coding
ENSMUSG00000009293,protein_coding
ENSMUSG00000009376,protein_coding
ENSMUSG00000009406,protein_coding
ENSMUSG00000009418,protein_coding
ENSMUSG00000009470,protein_coding
ENSMUSG00000009535,protein_coding
ENSMUSG00000009549,protein_coding
ENSMUSG00000009555,protein_coding
ENSMUSG00000009563,protein_coding
ENSMUSG00000009566,protein_coding
ENSMUSG00000009569,protein_coding
ENSMUSG00000009575,protein_coding
ENSMUSG00000009585,protein_coding
ENSMUSG00000009596,protein_coding
ENSMUSG00000009621,protein_coding
ENSMUSG00000009628,protein_coding
ENSMUSG00000009630,protein_coding
ENSMUSG00000009633,protein_coding
ENSMUSG00000009640,protein_coding
ENSMUSG00000009647,protein_coding
ENSMUSG00000009670,protein_coding
ENSMUSG00000009681,protein_coding
ENSMUSG00000009687,protein_coding
ENSMUSG00000009731,protein_coding
ENSMUSG00000009733,protein_coding
ENSMUSG00000009739,protein_coding
ENSMUSG00000009741,protein_coding
ENSMUSG00000009772,protein_coding
ENSMUSG00000009828,protein_coding
ENSMUSG00000009863,protein_coding
ENSMUSG00000009894,protein_coding
ENSMUSG00000009905,protein_coding
ENSMUSG00000009907,protein_coding
ENSMUSG00000009927,protein_coding
ENSMUSG00000009941,protein_coding
ENSMUSG00000009995,protein_coding
ENSMUSG00000010021,protein_coding
ENSMUSG00000010025,protein_coding
ENSMUSG00000010045,protein_coding
ENSMUSG00000010047,protein_coding
ENSMUSG00000010048,protein_coding
ENSMUSG00000010051,protein_coding
ENSMUSG00000010054,protein_coding
ENSMUSG00000010057,protein_coding
ENSMUSG00000010064,protein_coding
ENSMUSG00000010066,protein_coding
ENSMUSG00000010067,protein_coding
ENSMUSG00000010095,protein_coding
ENSMUSG00000010097,protein_coding
ENSMUSG00000010110,protein_coding
ENSMUSG00000010122,protein_coding
ENSMUSG00000010154,protein_coding
ENSMUSG00000010205,protein_coding
ENSMUSG00000010277,protein_coding
ENSMUSG00000010290,protein_coding
ENSMUSG00000010307,protein_coding
ENSMUSG00000010342,protein_coding
ENSMUSG00000010358,protein_coding
ENSMUSG00000010362,protein_coding
ENSMUSG00000010376,protein_coding
ENSMUSG00000010392,protein_coding
ENSMUSG00000010406,protein_coding
ENSMUSG00000010453,protein_coding
ENSMUSG00000010517,protein_coding
ENSMUSG00000010538,protein_coding
ENSMUSG00000010554,protein_coding
ENSMUSG00000010592,protein_coding
ENSMUSG00000010607,protein_coding
ENSMUSG00000010608,protein_coding
ENSMUSG00000010609,protein_coding
ENSMUSG00000010651,protein_coding
ENSMUSG00000010660,protein_coding
ENSMUSG00000010663,protein_coding
ENSMUSG00000010721,protein_coding
ENSMUSG00000010751,protein_coding
ENSMUSG00000010755,protein_coding
ENSMUSG00000010760,protein_coding
ENSMUSG00000010830,protein_coding
ENSMUSG00000010911,protein_coding
ENSMUSG00000010914,protein_coding
ENSMUSG00000010936,protein_coding
ENSMUSG00000011034,protein_coding
ENSMUSG00000011096,protein_coding
ENSMUSG00000011114,protein_coding
ENSMUSG00000011148,protein_coding
ENSMUSG00000011158,protein_coding
ENSMUSG00000011179,protein_coding
ENSMUSG00000011254,protein_coding
ENSMUSG00000011256,protein_coding
ENSMUSG00000011257,protein_coding
ENSMUSG00000011267,protein_coding
ENSMUSG00000011305,protein_coding
ENSMUSG00000011306,protein_coding
ENSMUSG00000011349,protein_coding
ENSMUSG00000011382,protein_coding
ENSMUSG00000011427,protein_coding
ENSMUSG00000011486,protein_coding
ENSMUSG00000011589,protein_coding
ENSMUSG00000011658,protein_coding
ENSMUSG00000011751,protein_coding
ENSMUSG00000011752,protein_coding
ENSMUSG00000011831,protein_coding
ENSMUSG00000011832,protein_coding
ENSMUSG00000011837,protein_coding
ENSMUSG00000011877,protein_coding
ENSMUSG00000011884,protein_coding
ENSMUSG00000011958,protein_coding
ENSMUSG00000011960,protein_coding
ENSMUSG00000012017,protein_coding
ENSMUSG00000012076,protein_coding
ENSMUSG00000012114,protein_coding
ENSMUSG00000012117,protein_coding
ENSMUSG00000012123,protein_coding
ENSMUSG00000012126,protein_coding
ENSMUSG00000012296,protein_coding
ENSMUSG00000012396,protein_coding
ENSMUSG00000012405,protein_coding
ENSMUSG00000012422,protein_coding
ENSMUSG00000012429,protein_coding
ENSMUSG00000012443,protein_coding
ENSMUSG00000012483,protein_coding
ENSMUSG00000012535,protein_coding
ENSMUSG00000012609,protein_coding
ENSMUSG00000012640,protein_coding
ENSMUSG00000012848,protein_coding
ENSMUSG00000013033,protein_coding
ENSMUSG00000013076,protein_coding
ENSMUSG00000013089,protein_coding
ENSMUSG00000013150,protein_coding
ENSMUSG00000013155,protein_coding
ENSMUSG00000013160,protein_coding
ENSMUSG00000013236,protein_coding
ENSMUSG00000013275,protein_coding
ENSMUSG00000013415,protein_coding
ENSMUSG00000013465,protein_coding
ENSMUSG00000013495,protein_coding
ENSMUSG00000013523,protein_coding
ENSMUSG00000013539,protein_coding
ENSMUSG00000013584,protein_coding
ENSMUSG00000013593,protein_coding
ENSMUSG00000013611,protein_coding
ENSMUSG00000013622,protein_coding
ENSMUSG00000013629,protein_coding
ENSMUSG00000013646,protein_coding
ENSMUSG00000013662,protein_coding
ENSMUSG00000013663,protein_coding
ENSMUSG00000013698,protein_coding
ENSMUSG00000013701,protein_coding
ENSMUSG00000013736,protein_coding
ENSMUSG00000013766,protein_coding
ENSMUSG00000013787,protein_coding
ENSMUSG00000013822,protein_coding
ENSMUSG00000013833,protein_coding
ENSMUSG00000013858,protein_coding
ENSMUSG00000013878,protein_coding
ENSMUSG00000013921,protein_coding
ENSMUSG00000013973,protein_coding
ENSMUSG00000013997,protein_coding
ENSMUSG00000014039,protein_coding
ENSMUSG00000014074,protein_coding
ENSMUSG00000014075,protein_coding
ENSMUSG00000014077,protein_coding
ENSMUSG00000014158,protein_coding
ENSMUSG00000014177,protein_coding
ENSMUSG00000014195,protein_coding
ENSMUSG00000014226,protein_coding
ENSMUSG00000014232,protein_coding
ENSMUSG00000014243,protein_coding
ENSMUSG00000014245,protein_coding
ENSMUSG00000014294,protein_coding
ENSMUSG00000014301,protein_coding
ENSMUSG00000014303,protein_coding
ENSMUSG00000014313,protein_coding
ENSMUSG00000014329,protein_coding
ENSMUSG00000014349,protein_coding
ENSMUSG00000014353,protein_coding
ENSMUSG00000014355,protein_coding
ENSMUSG00000014361,protein_coding
ENSMUSG00000014402,protein_coding
ENSMUSG00000014418,protein_coding
ENSMUSG00000014426,protein_coding
ENSMUSG00000014444,protein_coding
ENSMUSG00000014470,protein_coding
ENSMUSG00000014496,protein_coding
ENSMUSG00000014498,protein_coding
ENSMUSG00000014504,protein_coding
ENSMUSG00000014547,protein_coding
ENSMUSG00000014550,protein_coding
ENSMUSG00000014551,protein_coding
ENSMUSG00000014554,protein_coding
ENSMUSG00000014592,protein_coding
ENSMUSG00000014601,protein_coding
ENSMUSG00000014602,protein_coding
ENSMUSG00000014606,protein_coding
ENSMUSG00000014633,protein_coding
ENSMUSG00000014668,protein_coding
ENSMUSG00000014748,protein_coding
ENSMUSG00000014763,protein_coding
ENSMUSG00000014767,protein_coding
ENSMUSG00000014769,protein_coding
ENSMUSG00000014771,protein_coding
ENSMUSG00000014773,protein_coding
ENSMUSG00000014778,protein_coding
ENSMUSG00000014782,protein_coding
ENSMUSG00000014786,protein_coding
ENSMUSG00000014791,protein_coding
ENSMUSG00000014837,protein_coding
ENSMUSG00000014846,protein_coding
ENSMUSG00000014850,protein_coding
ENSMUSG00000014856,protein_coding
ENSMUSG00000014859,protein_coding
ENSMUSG00000014867,protein_coding
ENSMUSG00000014873,protein_coding
ENSMUSG00000014905,protein_coding
ENSMUSG00000014907,protein_coding
ENSMUSG00000014932,protein_coding
ENSMUSG00000014956,protein_coding
ENSMUSG00000014959,protein_coding
ENSMUSG00000014980,protein_coding
ENSMUSG00000015002,protein_coding
ENSMUSG00000015013,protein_coding
ENSMUSG00000015016,protein_coding
ENSMUSG00000015023,protein_coding
ENSMUSG00000015027,protein_coding
ENSMUSG00000015053,protein_coding
ENSMUSG00000015083,protein_coding
ENSMUSG00000015085,protein_coding
ENSMUSG00000015087,protein_coding
ENSMUSG00000015092,protein_coding
ENSMUSG00000015094,protein_coding
ENSMUSG00000015095,protein_coding
ENSMUSG00000015112,protein_coding
ENSMUSG00000015120,protein_coding
ENSMUSG00000015126,protein_coding
ENSMUSG00000015127,protein_coding
ENSMUSG00000015134,protein_coding
ENSMUSG00000015143,protein_coding
ENSMUSG00000015149,protein_coding
ENSMUSG00000015165,protein_coding
ENSMUSG00000015176,protein_coding
ENSMUSG00000015189,protein_coding
ENSMUSG00000015202,protein_coding
ENSMUSG00000015214,protein_coding
ENSMUSG00000015217,protein_coding
ENSMUSG00000015222,protein_coding
ENSMUSG00000015243,protein_coding
ENSMUSG00000015247,protein_coding
ENSMUSG00000015289,protein_coding
ENSMUSG00000015290,protein_coding
ENSMUSG00000015291,protein_coding
ENSMUSG00000015305,protein_coding
ENSMUSG00000015312,protein_coding
ENSMUSG00000015335,protein_coding
ENSMUSG00000015337,protein_coding
ENSMUSG00000015341,protein_coding
ENSMUSG00000015342,protein_coding
ENSMUSG00000015354,protein_coding
ENSMUSG00000015357,protein_coding
ENSMUSG00000015363,protein_coding
ENSMUSG00000015365,protein_coding
ENSMUSG00000015377,protein_coding
ENSMUSG00000015451,processed_transcript
ENSMUSG00000015461,protein_coding
ENSMUSG00000015467,protein_coding
ENSMUSG00000015468,protein_coding
ENSMUSG00000015474,protein_coding
ENSMUSG00000015478,protein_coding
ENSMUSG00000015488,protein_coding
ENSMUSG00000015522,protein_coding
ENSMUSG00000015536,protein_coding
ENSMUSG00000015542,protein_coding
ENSMUSG00000015568,protein_coding
ENSMUSG00000015575,protein_coding
ENSMUSG00000015597,protein_coding
ENSMUSG00000015605,protein_coding
ENSMUSG00000015647,protein_coding
ENSMUSG00000015652,protein_coding
ENSMUSG00000015653,protein_coding
ENSMUSG00000015656,protein_coding
ENSMUSG00000015659,protein_coding
ENSMUSG00000015668,protein_coding
ENSMUSG00000015671,protein_coding
ENSMUSG00000015672,protein_coding
ENSMUSG00000015697,protein_coding
ENSMUSG00000015709,protein_coding
ENSMUSG00000015711,protein_coding
ENSMUSG00000015714,protein_coding
ENSMUSG00000015733,protein_coding
ENSMUSG00000015745,protein_coding
ENSMUSG00000015747,protein_coding
ENSMUSG00000015748,protein_coding
ENSMUSG00000015749,protein_coding
ENSMUSG00000015750,protein_coding
ENSMUSG00000015755,protein_coding
ENSMUSG00000015757,protein_coding
ENSMUSG00000015759,protein_coding
ENSMUSG00000015766,protein_coding
ENSMUSG00000015776,protein_coding
ENSMUSG00000015790,protein_coding
ENSMUSG00000015804,protein_coding
ENSMUSG00000015806,protein_coding
ENSMUSG00000015837,protein_coding
ENSMUSG00000015839,protein_coding
ENSMUSG00000015846,protein_coding
ENSMUSG00000015850,protein_coding
ENSMUSG00000015869,protein_coding
ENSMUSG00000015880,protein_coding
ENSMUSG00000015882,protein_coding
ENSMUSG00000015889,protein_coding
ENSMUSG00000015932,protein_coding
ENSMUSG00000015937,protein_coding
ENSMUSG00000015942,protein_coding
ENSMUSG00000015943,protein_coding
ENSMUSG00000015944,protein_coding
ENSMUSG00000015957,protein_coding
ENSMUSG00000015961,protein_coding
ENSMUSG00000015971,protein_coding
ENSMUSG00000015980,protein_coding
ENSMUSG00000015994,protein_coding
ENSMUSG00000016018,protein_coding
ENSMUSG00000016028,protein_coding
ENSMUSG00000016181,protein_coding
ENSMUSG00000016200,protein_coding
ENSMUSG00000016206,protein_coding
ENSMUSG00000016239,protein_coding
ENSMUSG00000016252,protein_coding
ENSMUSG00000016253,protein_coding
ENSMUSG00000016256,protein_coding
ENSMUSG00000016257,protein_coding
ENSMUSG00000016262,protein_coding
ENSMUSG00000016308,protein_coding
ENSMUSG00000016319,protein_coding
ENSMUSG00000016344,protein_coding
ENSMUSG00000016346,protein_coding
ENSMUSG00000016356,protein_coding
ENSMUSG00000016382,protein_coding
ENSMUSG00000016386,protein_coding
ENSMUSG00000016409,protein_coding
ENSMUSG00000016427,protein_coding
ENSMUSG00000016477,protein_coding
ENSMUSG00000016481,protein_coding
ENSMUSG00000016487,protein_coding
ENSMUSG00000016494,protein_coding
ENSMUSG00000016495,protein_coding
ENSMUSG00000016503,protein_coding
ENSMUSG00000016510,protein_coding
ENSMUSG00000016520,protein_coding
ENSMUSG00000016526,protein_coding
ENSMUSG00000016528,protein_coding
ENSMUSG00000016534,protein_coding
ENSMUSG00000016541,protein_coding
ENSMUSG00000016552,protein_coding
ENSMUSG00000016554,protein_coding
ENSMUSG00000016559,protein_coding
ENSMUSG00000016619,protein_coding
ENSMUSG00000016624,protein_coding
ENSMUSG00000016626,protein_coding
ENSMUSG00000016637,protein_coding
ENSMUSG00000016664,protein_coding
ENSMUSG00000016757,protein_coding
ENSMUSG00000016758,protein_coding
ENSMUSG00000016831,protein_coding
ENSMUSG00000016833,protein_coding
ENSMUSG00000016918,protein_coding
ENSMUSG00000016921,protein_coding
ENSMUSG00000016933,protein_coding
ENSMUSG00000016940,protein_coding
ENSMUSG00000016946,protein_coding
ENSMUSG00000016984,protein_coding
ENSMUSG00000017009,protein_coding
ENSMUSG00000017057,protein_coding
ENSMUSG00000017119,protein_coding
ENSMUSG00000017132,protein_coding
ENSMUSG00000017144,protein_coding
ENSMUSG00000017146,protein_coding
ENSMUSG00000017176,protein_coding
